ano,sigla_uf,id_municipio,rede,tipo_localizacao,quantidade_alunos_inse,inse,percentual_nivel_1,percentual_nivel_2,percentual_nivel_3,percentual_nivel_4,percentual_nivel_5,percentual_nivel_6,percentual_nivel_7,percentual_nivel_8
2019,RO,1100940,5,0,569,4.5241,0.72,24.49,25.79,23.87,15.58,5.79,3.47,0.31
2019,RO,1100940,5,1,462,4.5306,0.66,25.06,26.2,22.24,15.27,6.08,4.1,0.39
2019,RO,1100940,6,0,569,4.5241,0.72,24.49,25.79,23.87,15.58,5.79,3.47,0.31
2019,RO,1100940,6,1,462,4.5306,0.66,25.06,26.2,22.24,15.27,6.08,4.1,0.39
2019,RO,1101104,0,0,419,4.4729,0.46,26.23,28.61,23.08,12.76,6.03,2.28,0.55
2019,RO,1101104,0,1,403,4.4802,0.48,26.28,27.94,23.28,13.04,6.02,2.38,0.58
2019,RO,1101104,2,0,177,4.5364,0.55,24.49,28.33,22.12,11.84,7.91,3.55,1.23
2019,RO,1101104,2,1,177,4.5364,0.55,24.49,28.33,22.12,11.84,7.91,3.55,1.23
2019,RO,1101104,5,0,419,4.4729,0.46,26.23,28.61,23.08,12.76,6.03,2.28,0.55
2019,RO,1101104,5,1,403,4.4802,0.48,26.28,27.94,23.28,13.04,6.02,2.38,0.58
2019,RO,1101104,6,0,419,4.4729,0.46,26.23,28.61,23.08,12.76,6.03,2.28,0.55
2019,RO,1101104,6,1,403,4.4802,0.48,26.28,27.94,23.28,13.04,6.02,2.38,0.58
2019,RO,1101302,0,0,363,4.5637,0.91,19.47,27.42,27.74,17.24,4.7,2.27,0.25
2019,RO,1101302,0,1,331,4.5795,1,20.17,24.58,28.32,17.99,5.17,2.49,0.28
2019,RO,1101302,3,0,159,4.6597,0.67,13.55,29.65,28.15,19.38,5.57,2.43,0.59
2019,RO,1101302,3,1,127,4.7282,0.85,13.85,22.6,29.81,21.99,7.06,3.08,0.75
2019,RO,1101302,5,0,363,4.5637,0.91,19.47,27.42,27.74,17.24,4.7,2.27,0.25
2019,RO,1101302,5,1,331,4.5795,1,20.17,24.58,28.32,17.99,5.17,2.49,0.28
2019,RO,1101302,6,0,363,4.5637,0.91,19.47,27.42,27.74,17.24,4.7,2.27,0.25
2019,RO,1101302,6,1,331,4.5795,1,20.17,24.58,28.32,17.99,5.17,2.49,0.28
2019,RO,1101401,0,0,520,4.6758,0.53,18.4,25.22,26.08,17.1,7.12,5,0.55
2019,RO,1101401,0,1,376,4.6893,0.74,19.02,24.15,26.19,15.94,7.28,5.9,0.78
2019,RO,1101401,2,0,219,4.7238,0.4,18.2,24.04,26.95,15.95,7.95,5.67,0.84
2019,RO,1101401,2,1,219,4.7238,0.4,18.2,24.04,26.95,15.95,7.95,5.67,0.84
2019,RO,1101401,3,0,301,4.6375,0.62,18.56,26.16,25.38,18.02,6.46,4.47,0.33
2019,RO,1101401,3,1,157,4.6324,1.29,20.37,24.34,24.92,15.93,6.19,6.29,0.68
2019,RO,1101401,5,0,520,4.6758,0.53,18.4,25.22,26.08,17.1,7.12,5,0.55
2019,RO,1101401,5,1,376,4.6893,0.74,19.02,24.15,26.19,15.94,7.28,5.9,0.78
2019,RO,1101401,6,0,520,4.6758,0.53,18.4,25.22,26.08,17.1,7.12,5,0.55
2019,RO,1101401,6,1,376,4.6893,0.74,19.02,24.15,26.19,15.94,7.28,5.9,0.78
2019,RO,1101484,0,0,186,4.6876,0,14.34,24.25,33.8,17.72,7.22,2.16,0.5
2019,RO,1101484,0,1,186,4.6876,0,14.34,24.25,33.8,17.72,7.22,2.16,0.5
2019,RO,1101484,3,0,85,4.7588,0,10.59,26.71,33.51,18.11,5.96,3.9,1.21
2019,RO,1101484,3,1,85,4.7588,0,10.59,26.71,33.51,18.11,5.96,3.9,1.21
2019,RO,1101484,5,0,186,4.6876,0,14.34,24.25,33.8,17.72,7.22,2.16,0.5
2019,RO,1101484,5,1,186,4.6876,0,14.34,24.25,33.8,17.72,7.22,2.16,0.5
2019,RO,1101484,6,0,186,4.6876,0,14.34,24.25,33.8,17.72,7.22,2.16,0.5
2019,RO,1101484,6,1,186,4.6876,0,14.34,24.25,33.8,17.72,7.22,2.16,0.5
2019,RO,1101492,0,0,699,4.6446,0.69,18.51,23.64,26.09,19.76,7.8,2.95,0.57
2019,RO,1101492,0,1,502,4.6381,0.2,19.6,25.23,23.27,19.7,9.02,2.8,0.18
2019,RO,1101492,0,2,197,4.6612,1.95,15.72,19.59,33.3,19.92,4.67,3.31,1.55
2019,RO,1101492,2,0,363,4.6396,0.28,19.92,25.22,22.81,19.17,9.22,3.14,0.25
2019,RO,1101492,2,1,363,4.6396,0.28,19.92,25.22,22.81,19.17,9.22,3.14,0.25
2019,RO,1101492,3,0,336,4.6498,1.12,17.04,22,29.51,20.38,6.31,2.74,0.89
2019,RO,1101492,3,2,197,4.6612,1.95,15.72,19.59,33.3,19.92,4.67,3.31,1.55
2019,RO,1101492,5,0,699,4.6446,0.69,18.51,23.64,26.09,19.76,7.8,2.95,0.57
2019,RO,1101492,5,1,502,4.6381,0.2,19.6,25.23,23.27,19.7,9.02,2.8,0.18
2019,RO,1101492,5,2,197,4.6612,1.95,15.72,19.59,33.3,19.92,4.67,3.31,1.55
2019,RO,1101492,6,0,699,4.6446,0.69,18.51,23.64,26.09,19.76,7.8,2.95,0.57
2019,RO,1101492,6,1,502,4.6381,0.2,19.6,25.23,23.27,19.7,9.02,2.8,0.18
2019,RO,1101492,6,2,197,4.6612,1.95,15.72,19.59,33.3,19.92,4.67,3.31,1.55
2019,RO,1101609,0,0,317,4.4616,0.87,25.18,25.75,27.15,13.26,5.83,1.6,0.37
2019,RO,1101609,0,1,122,4.4505,0,29.68,27.08,21.35,10.69,6.97,3.28,0.95
2019,RO,1101609,2,0,122,4.4505,0,29.68,27.08,21.35,10.69,6.97,3.28,0.95
2019,RO,1101609,2,1,122,4.4505,0,29.68,27.08,21.35,10.69,6.97,3.28,0.95
2019,RO,1101609,5,0,317,4.4616,0.87,25.18,25.75,27.15,13.26,5.83,1.6,0.37
2019,RO,1101609,5,1,122,4.4505,0,29.68,27.08,21.35,10.69,6.97,3.28,0.95
2019,RO,1101609,6,0,317,4.4616,0.87,25.18,25.75,27.15,13.26,5.83,1.6,0.37
2019,RO,1101609,6,1,122,4.4505,0,29.68,27.08,21.35,10.69,6.97,3.28,0.95
2019,RO,1101708,0,0,367,4.6809,0,14.26,29.09,27.35,17.15,7.78,4.06,0.3
2019,RO,1101708,0,1,272,4.7238,0,13.44,29.24,24.56,18.23,9.74,4.37,0.4
2019,RO,1101708,2,0,113,4.7741,0,9.73,25.85,30.22,21.11,7,5.16,0.92
2019,RO,1101708,2,1,113,4.7741,0,9.73,25.85,30.22,21.11,7,5.16,0.92
2019,RO,1101708,5,0,367,4.6809,0,14.26,29.09,27.35,17.15,7.78,4.06,0.3
2019,RO,1101708,5,1,272,4.7238,0,13.44,29.24,24.56,18.23,9.74,4.37,0.4
2019,RO,1101708,6,0,367,4.6809,0,14.26,29.09,27.35,17.15,7.78,4.06,0.3
2019,RO,1101708,6,1,272,4.7238,0,13.44,29.24,24.56,18.23,9.74,4.37,0.4
2019,RO,1101757,0,0,324,4.4875,0.9,22.84,30.16,25.2,13.25,4.61,2.73,0.32
2019,RO,1101757,0,1,288,4.4987,1.01,22.47,29.53,25.64,13.09,5.17,2.75,0.36
2019,RO,1101757,2,0,170,4.5108,0,25.25,27.55,27.15,9.82,6.44,3.19,0.6
2019,RO,1101757,2,1,170,4.5108,0,25.25,27.55,27.15,9.82,6.44,3.19,0.6
2019,RO,1101757,5,0,324,4.4875,0.9,22.84,30.16,25.2,13.25,4.61,2.73,0.32
2019,RO,1101757,5,1,288,4.4987,1.01,22.47,29.53,25.64,13.09,5.17,2.75,0.36
2019,RO,1101757,6,0,324,4.4875,0.9,22.84,30.16,25.2,13.25,4.61,2.73,0.32
2019,RO,1101757,6,1,288,4.4987,1.01,22.47,29.53,25.64,13.09,5.17,2.75,0.36
2019,RO,1101807,0,0,230,4.5373,0.44,22.81,25.68,28.68,13.57,6.99,1.35,0.47
2019,RO,1101807,0,1,199,4.5802,0,19.86,26.69,30.48,13.94,7.46,1.04,0.54
2019,RO,1101807,2,0,92,4.5782,0,18.99,29.95,27.22,11.85,10.8,0,1.19
2019,RO,1101807,2,1,92,4.5782,0,18.99,29.95,27.22,11.85,10.8,0,1.19
2019,RO,1101807,5,0,230,4.5373,0.44,22.81,25.68,28.68,13.57,6.99,1.35,0.47
2019,RO,1101807,5,1,199,4.5802,0,19.86,26.69,30.48,13.94,7.46,1.04,0.54
2019,RO,1101807,6,0,230,4.5373,0.44,22.81,25.68,28.68,13.57,6.99,1.35,0.47
2019,RO,1101807,6,1,199,4.5802,0,19.86,26.69,30.48,13.94,7.46,1.04,0.54
2019,AC,1200013,0,0,423,4.5575,0.83,26.76,21.74,22.48,14.63,10.07,3.13,0.36
2019,AC,1200013,0,1,287,4.6073,0.93,25.97,19.89,20.45,18.53,9.69,3.99,0.55
2019,AC,1200013,2,0,195,4.5047,0.37,29.54,22.31,22.85,12.72,9.18,2.67,0.37
2019,AC,1200013,2,1,134,4.5871,0.56,26.21,20.55,20.24,17.93,11.45,2.48,0.56
2019,AC,1200013,3,0,228,4.6174,1.35,23.62,21.1,22.06,16.8,11.08,3.64,0.35
2019,AC,1200013,3,1,153,4.6314,1.37,25.68,19.09,20.69,19.25,7.59,5.79,0.55
2019,AC,1200013,5,0,423,4.5575,0.83,26.76,21.74,22.48,14.63,10.07,3.13,0.36
2019,AC,1200013,5,1,287,4.6073,0.93,25.97,19.89,20.45,18.53,9.69,3.99,0.55
2019,AC,1200013,6,0,423,4.5575,0.83,26.76,21.74,22.48,14.63,10.07,3.13,0.36
2019,AC,1200013,6,1,287,4.6073,0.93,25.97,19.89,20.45,18.53,9.69,3.99,0.55
2019,AC,1200104,0,0,828,4.6252,0.63,24.44,23.18,19.42,15.81,9.08,7.22,0.23
2019,AC,1200104,0,1,668,4.7053,0.66,20.87,22.66,20.25,16.7,10.09,8.48,0.29
2019,AC,1200104,2,0,517,4.7185,0.63,21.85,20.56,21.29,16.04,9.95,9.33,0.36
2019,AC,1200104,2,1,457,4.7698,0.73,19.51,19.76,21.98,17.28,10.3,10.03,0.42
2019,AC,1200104,5,0,828,4.6252,0.63,24.44,23.18,19.42,15.81,9.08,7.22,0.23
2019,AC,1200104,5,1,668,4.7053,0.66,20.87,22.66,20.25,16.7,10.09,8.48,0.29
2019,AC,1200104,6,0,828,4.6252,0.63,24.44,23.18,19.42,15.81,9.08,7.22,0.23
2019,AC,1200104,6,1,668,4.7053,0.66,20.87,22.66,20.25,16.7,10.09,8.48,0.29
2019,AC,1200138,0,0,332,4.2768,2.87,35.55,26.7,17.92,11.52,4.03,0.63,0.78
2019,AC,1200138,0,1,267,4.3064,2.11,34.98,27.63,18.16,10.55,4.76,0.81,1.01
2019,AC,1200138,3,0,205,4.319,2.12,33.28,27.45,21.28,9.18,4.84,0.45,1.41
2019,AC,1200138,3,1,150,4.3767,0.66,33.19,26.68,21.49,9.26,6.08,0.64,2.01
2019,AC,1200138,5,0,332,4.2768,2.87,35.55,26.7,17.92,11.52,4.03,0.63,0.78
2019,AC,1200138,5,1,267,4.3064,2.11,34.98,27.63,18.16,10.55,4.76,0.81,1.01
2019,AC,1200138,6,0,332,4.2768,2.87,35.55,26.7,17.92,11.52,4.03,0.63,0.78
2019,AC,1200138,6,1,267,4.3064,2.11,34.98,27.63,18.16,10.55,4.76,0.81,1.01
2019,AC,1200179,0,0,395,4.3107,1.28,34.7,27.45,18.56,9.72,5.62,2.43,0.24
2019,AC,1200179,0,1,282,4.441,1.02,28.31,26.43,21.26,11.95,8.34,2.34,0.35
2019,AC,1200179,2,0,220,4.3704,0,33.13,27.19,20.15,11.33,5.11,2.68,0.41
2019,AC,1200179,2,1,161,4.4659,0,28.55,26.91,20.92,13.38,7.36,2.29,0.58
2019,AC,1200179,5,0,395,4.3107,1.28,34.7,27.45,18.56,9.72,5.62,2.43,0.24
2019,AC,1200179,5,1,282,4.441,1.02,28.31,26.43,21.26,11.95,8.34,2.34,0.35
2019,AC,1200179,6,0,395,4.3107,1.28,34.7,27.45,18.56,9.72,5.62,2.43,0.24
2019,AC,1200179,6,1,282,4.441,1.02,28.31,26.43,21.26,11.95,8.34,2.34,0.35
2019,AC,1200203,0,0,3766,4.4293,2.3,32.48,22.78,17.91,12.25,6.97,4.9,0.41
2019,AC,1200203,0,1,2912,4.5499,1.34,28.18,22.42,18.89,13.9,8.72,6.03,0.53
2019,AC,1200203,2,0,2886,4.4933,1.67,30.5,22.89,17.8,13.08,7.99,5.56,0.5
2019,AC,1200203,2,1,2264,4.6299,1.1,24.96,22.54,18.66,14.92,10.12,7.04,0.66
2019,AC,1200203,3,0,862,4.1547,4.76,40.38,24.76,17.95,7.16,2.96,1.93,0.11
2019,AC,1200203,3,1,630,4.215,2.37,40.35,25.1,19.34,7.57,3.39,1.73,0.15
2019,AC,1200203,5,0,3748,4.4183,2.35,32.69,23.31,17.83,11.77,6.87,4.76,0.42
2019,AC,1200203,5,1,2894,4.539,1.38,28.33,23.1,18.81,13.31,8.65,5.87,0.55
2019,AC,1200203,6,0,3766,4.4293,2.3,32.48,22.78,17.91,12.25,6.97,4.9,0.41
2019,AC,1200203,6,1,2912,4.5499,1.34,28.18,22.42,18.89,13.9,8.72,6.03,0.53
2019,AC,1200252,0,0,500,4.6452,0.77,25.78,20.19,19.88,15.36,10.29,6.8,0.91
2019,AC,1200252,0,1,441,4.6876,0.67,25.35,18.71,20.02,15.82,10.84,7.54,1.04
2019,AC,1200252,2,0,273,4.6872,0.68,23.77,18.45,22.59,15.86,10.96,7,0.68
2019,AC,1200252,2,1,238,4.7363,0.42,23.91,15.77,22.47,17.25,11.77,7.63,0.78
2019,AC,1200252,3,0,227,4.5845,0.91,28.7,22.72,15.97,14.64,9.33,6.49,1.24
2019,AC,1200252,3,1,203,4.6168,1.04,27.44,22.99,16.46,13.75,9.48,7.43,1.42
2019,AC,1200252,5,0,500,4.6452,0.77,25.78,20.19,19.88,15.36,10.29,6.8,0.91
2019,AC,1200252,5,1,441,4.6876,0.67,25.35,18.71,20.02,15.82,10.84,7.54,1.04
2019,AC,1200252,6,0,500,4.6452,0.77,25.78,20.19,19.88,15.36,10.29,6.8,0.91
2019,AC,1200252,6,1,441,4.6876,0.67,25.35,18.71,20.02,15.82,10.84,7.54,1.04
2019,AC,1200302,0,0,947,4.2673,4.01,39.14,20.65,16.4,11.67,5.21,2.72,0.2
2019,AC,1200302,0,1,865,4.3476,1.51,38.08,21.22,17.54,12.66,5.77,3.01,0.22
2019,AC,1200302,2,0,742,4.4009,1.38,35.76,20.97,17.95,13.71,6.51,3.47,0.25
2019,AC,1200302,2,1,742,4.4009,1.38,35.76,20.97,17.95,13.71,6.51,3.47,0.25
2019,AC,1200302,5,0,947,4.2673,4.01,39.14,20.65,16.4,11.67,5.21,2.72,0.2
2019,AC,1200302,5,1,865,4.3476,1.51,38.08,21.22,17.54,12.66,5.77,3.01,0.22
2019,AC,1200302,6,0,947,4.2673,4.01,39.14,20.65,16.4,11.67,5.21,2.72,0.2
2019,AC,1200302,6,1,865,4.3476,1.51,38.08,21.22,17.54,12.66,5.77,3.01,0.22
2019,AC,1200336,0,0,696,4.2686,2.34,37.77,25.99,17.8,8.53,4.37,2.83,0.37
2019,AC,1200336,0,1,560,4.2751,2.41,39.03,22.35,19.02,9.43,4.15,3.13,0.48
2019,AC,1200336,3,0,332,4.2776,2.89,39.6,22.29,19.76,6.98,3.61,4.01,0.86
2019,AC,1200336,3,1,267,4.2727,2.88,41.24,19.98,19.6,8.07,3.38,3.77,1.1
2019,AC,1200336,5,0,696,4.2686,2.34,37.77,25.99,17.8,8.53,4.37,2.83,0.37
2019,AC,1200336,5,1,560,4.2751,2.41,39.03,22.35,19.02,9.43,4.15,3.13,0.48
2019,AC,1200336,6,0,696,4.2686,2.34,37.77,25.99,17.8,8.53,4.37,2.83,0.37
2019,AC,1200336,6,1,560,4.2751,2.41,39.03,22.35,19.02,9.43,4.15,3.13,0.48
2019,AC,1200351,0,0,603,3.7793,10.85,54.57,20.83,8.31,3.93,0.74,0.41,0.36
2019,AC,1200351,0,1,378,4.0006,3.58,50.95,25.66,11.49,6.1,1.24,0.69,0.3
2019,AC,1200351,0,2,225,3.4543,21.53,59.89,13.73,3.63,0.76,0,0,0.46
2019,AC,1200351,2,0,125,3.8564,5.25,61.62,18.14,6.99,6.39,0.75,0,0.87
2019,AC,1200351,2,1,125,3.8564,5.25,61.62,18.14,6.99,6.39,0.75,0,0.87
2019,AC,1200351,3,0,478,3.7595,12.28,52.77,21.51,8.65,3.31,0.73,0.52,0.23
2019,AC,1200351,3,2,225,3.4543,21.53,59.89,13.73,3.63,0.76,0,0,0.46
2019,AC,1200351,5,0,603,3.7793,10.85,54.57,20.83,8.31,3.93,0.74,0.41,0.36
2019,AC,1200351,5,1,378,4.0006,3.58,50.95,25.66,11.49,6.1,1.24,0.69,0.3
2019,AC,1200351,5,2,225,3.4543,21.53,59.89,13.73,3.63,0.76,0,0,0.46
2019,AC,1200351,6,0,603,3.7793,10.85,54.57,20.83,8.31,3.93,0.74,0.41,0.36
2019,AC,1200351,6,1,378,4.0006,3.58,50.95,25.66,11.49,6.1,1.24,0.69,0.3
2019,AC,1200351,6,2,225,3.4543,21.53,59.89,13.73,3.63,0.76,0,0,0.46
2019,AC,1200385,0,0,547,4.4,1.45,34.95,20.95,17.58,14.47,6.97,3.26,0.36
2019,AC,1200385,0,2,226,4.3477,2.46,37.96,19.13,16.07,15.93,5.31,2.2,0.93
2019,AC,1200385,2,0,406,4.4486,1.52,32.86,18.64,20.13,15.24,7.78,3.62,0.21
2019,AC,1200385,2,2,163,4.3653,3.05,33.06,20.54,19.57,15.87,5.65,1.68,0.57
2019,AC,1200385,3,0,141,4.2618,1.28,40.9,27.51,10.31,12.26,4.69,2.25,0.8
2019,AC,1200385,3,2,63,4.3073,1.1,49.24,15.9,8.03,16.07,4.53,3.37,1.76
2019,AC,1200385,5,0,547,4.4,1.45,34.95,20.95,17.58,14.47,6.97,3.26,0.36
2019,AC,1200385,5,2,226,4.3477,2.46,37.96,19.13,16.07,15.93,5.31,2.2,0.93
2019,AC,1200385,6,0,547,4.4,1.45,34.95,20.95,17.58,14.47,6.97,3.26,0.36
2019,AC,1200385,6,2,226,4.3477,2.46,37.96,19.13,16.07,15.93,5.31,2.2,0.93
2019,AC,1200393,0,0,420,3.9561,5.56,55.24,21.32,9.88,3.91,1.76,1.55,0.77
2019,AC,1200393,0,1,365,4.0168,4.85,51.8,23.1,11.37,4.05,2.09,1.83,0.91
2019,AC,1200393,3,0,225,3.9413,6.66,56.88,19,6.95,5.2,2.07,1.85,1.4
2019,AC,1200393,3,1,170,4.0646,5.58,50.18,21.88,8.98,6,2.87,2.57,1.94
2019,AC,1200393,5,0,420,3.9561,5.56,55.24,21.32,9.88,3.91,1.76,1.55,0.77
2019,AC,1200393,5,1,365,4.0168,4.85,51.8,23.1,11.37,4.05,2.09,1.83,0.91
2019,AC,1200393,6,0,420,3.9561,5.56,55.24,21.32,9.88,3.91,1.76,1.55,0.77
2019,AC,1200393,6,1,365,4.0168,4.85,51.8,23.1,11.37,4.05,2.09,1.83,0.91
2019,AC,1200401,0,0,12162,4.6884,0.77,21.2,21.64,21.94,17.66,9.78,6.24,0.76
2019,AC,1200401,0,1,11191,4.7235,0.72,19.85,21.18,22.29,18.27,10.25,6.62,0.82
2019,AC,1200401,0,2,971,4.2925,1.34,36.47,26.85,18.03,10.74,4.53,1.96,0.08
2019,AC,1200401,1,0,207,5.2487,0,6.16,10.16,22.18,23.89,22.16,14.05,1.4
2019,AC,1200401,1,1,207,5.2487,0,6.16,10.16,22.18,23.89,22.16,14.05,1.4
2019,AC,1200401,2,0,10459,4.6752,0.85,21.55,21.65,22.11,17.54,9.45,6.16,0.69
2019,AC,1200401,2,1,9701,4.7078,0.78,20.25,21.28,22.45,18.16,9.84,6.5,0.75
2019,AC,1200401,3,0,1496,4.7108,0.33,20.7,23.15,20.6,17.67,10.58,5.75,1.22
2019,AC,1200401,3,1,1283,4.7672,0.38,18.81,22.17,20.93,18.28,11.7,6.37,1.36
2019,AC,1200401,3,2,213,4.3929,0,31.36,28.7,18.74,14.24,4.31,2.27,0.38
2019,AC,1200401,5,0,11955,4.6793,0.79,21.45,21.83,21.94,17.56,9.58,6.11,0.75
2019,AC,1200401,5,1,10984,4.7142,0.74,20.1,21.37,22.29,18.17,10.04,6.49,0.81
2019,AC,1200401,5,2,971,4.2925,1.34,36.47,26.85,18.03,10.74,4.53,1.96,0.08
2019,AC,1200401,6,0,12162,4.6884,0.77,21.2,21.64,21.94,17.66,9.78,6.24,0.76
2019,AC,1200401,6,1,11191,4.7235,0.72,19.85,21.18,22.29,18.27,10.25,6.62,0.82
2019,AC,1200401,6,2,971,4.2925,1.34,36.47,26.85,18.03,10.74,4.53,1.96,0.08
2019,AC,1200427,0,0,471,4.1158,4.32,45.82,24.61,11.91,6.68,3.79,2.07,0.8
2019,AC,1200427,0,1,283,4.3684,1.97,32.07,29.97,15.8,10.38,5.39,3.36,1.06
2019,AC,1200427,0,2,188,3.7896,7.35,63.57,17.69,6.88,1.9,1.72,0.41,0.47
2019,AC,1200427,2,0,301,4.1506,2.42,44.03,25.9,13.82,7.18,4.43,1.19,1.01
2019,AC,1200427,2,1,167,4.3719,0.64,30.86,30.65,18.21,10.76,5.96,1.67,1.25
2019,AC,1200427,2,2,134,3.8826,4.59,59.98,20.14,8.52,2.86,2.58,0.61,0.71
2019,AC,1200427,3,0,170,4.0531,7.73,49.02,22.29,8.45,5.78,2.63,3.66,0.43
2019,AC,1200427,3,1,116,4.3624,4.19,34.08,28.84,11.79,9.75,4.45,6.18,0.72
2019,AC,1200427,5,0,471,4.1158,4.32,45.82,24.61,11.91,6.68,3.79,2.07,0.8
2019,AC,1200427,5,1,283,4.3684,1.97,32.07,29.97,15.8,10.38,5.39,3.36,1.06
2019,AC,1200427,5,2,188,3.7896,7.35,63.57,17.69,6.88,1.9,1.72,0.41,0.47
2019,AC,1200427,6,0,471,4.1158,4.32,45.82,24.61,11.91,6.68,3.79,2.07,0.8
2019,AC,1200427,6,1,283,4.3684,1.97,32.07,29.97,15.8,10.38,5.39,3.36,1.06
2019,AC,1200427,6,2,188,3.7896,7.35,63.57,17.69,6.88,1.9,1.72,0.41,0.47
2019,AC,1200450,0,0,801,4.3738,1.39,31.16,27.55,20.89,10.65,5.5,2.53,0.32
2019,AC,1200450,0,1,583,4.3946,1.42,31.18,26.64,20.16,11.31,6.3,2.57,0.43
2019,AC,1200450,2,0,583,4.4034,1.06,29.63,28.26,21.44,10.99,5.63,2.69,0.29
2019,AC,1200450,2,1,365,4.4509,0.93,28.89,27.2,20.59,12.19,6.94,2.83,0.44
2019,AC,1200450,3,0,218,4.2939,2.3,35.28,25.64,19.4,9.73,5.15,2.1,0.41
2019,AC,1200450,3,1,218,4.2939,2.3,35.28,25.64,19.4,9.73,5.15,2.1,0.41
2019,AC,1200450,5,0,801,4.3738,1.39,31.16,27.55,20.89,10.65,5.5,2.53,0.32
2019,AC,1200450,5,1,583,4.3946,1.42,31.18,26.64,20.16,11.31,6.3,2.57,0.43
2019,AC,1200450,6,0,801,4.3738,1.39,31.16,27.55,20.89,10.65,5.5,2.53,0.32
2019,AC,1200450,6,1,583,4.3946,1.42,31.18,26.64,20.16,11.31,6.3,2.57,0.43
2019,AC,1200500,0,0,1118,4.4039,1.1,33.25,25.28,18.82,11.22,5.82,3.93,0.59
2019,AC,1200500,0,1,1010,4.4358,0.93,32.01,25.23,18.94,11.34,6.5,4.39,0.66
2019,AC,1200500,1,0,55,4.8813,0,11.23,16.42,30.45,23.32,11.23,4.03,3.31
2019,AC,1200500,1,1,55,4.8813,0,11.23,16.42,30.45,23.32,11.23,4.03,3.31
2019,AC,1200500,2,0,559,4.4027,1.43,33.88,24.43,17.7,12.42,5.17,4.49,0.48
2019,AC,1200500,2,1,516,4.4181,1.01,33.96,24,17.63,12.31,5.65,4.91,0.53
2019,AC,1200500,3,0,504,4.3469,0.82,35.15,27.44,18.8,8.23,5.96,3.2,0.39
2019,AC,1200500,3,1,439,4.396,0.96,32.35,28.15,19.06,8.33,6.96,3.73,0.46
2019,AC,1200500,5,0,1063,4.378,1.16,34.44,25.76,18.19,10.57,5.52,3.92,0.44
2019,AC,1200500,5,1,955,4.4087,0.98,33.28,25.77,18.24,10.61,6.21,4.41,0.5
2019,AC,1200500,6,0,1118,4.4039,1.1,33.25,25.28,18.82,11.22,5.82,3.93,0.59
2019,AC,1200500,6,1,1010,4.4358,0.93,32.01,25.23,18.94,11.34,6.5,4.39,0.66
2019,AC,1200609,0,0,1303,4.2288,2.69,41.62,22.75,16.03,9.41,4.29,3.02,0.21
2019,AC,1200609,0,1,1259,4.2428,2.78,40.8,22.83,16.18,9.65,4.43,3.12,0.21
2019,AC,1200609,2,0,837,4.3053,2.7,39.23,20.77,17.13,10.58,5.27,4.1,0.21
2019,AC,1200609,2,1,837,4.3053,2.7,39.23,20.77,17.13,10.58,5.27,4.1,0.21
2019,AC,1200609,3,0,466,4.0509,2.67,47.18,27.34,13.45,6.68,1.99,0.49,0.2
2019,AC,1200609,3,1,422,4.0801,2.99,44.89,28.19,13.72,7.22,2.23,0.55,0.22
2019,AC,1200609,5,0,1303,4.2288,2.69,41.62,22.75,16.03,9.41,4.29,3.02,0.21
2019,AC,1200609,5,1,1259,4.2428,2.78,40.8,22.83,16.18,9.65,4.43,3.12,0.21
2019,AC,1200609,6,0,1303,4.2288,2.69,41.62,22.75,16.03,9.41,4.29,3.02,0.21
2019,AC,1200609,6,1,1259,4.2428,2.78,40.8,22.83,16.18,9.65,4.43,3.12,0.21
2019,AC,1200708,0,0,451,4.3767,1.22,36.87,23.59,15.64,10.03,8.89,3.15,0.61
2019,AC,1200708,0,1,423,4.3963,1.31,36.5,22.44,16.21,10.72,8.79,3.37,0.66
2019,AC,1200708,2,0,302,4.3803,0.93,35.34,26.22,15.38,9.74,8.41,3.11,0.88
2019,AC,1200708,2,1,274,4.4097,1.02,34.65,24.8,16.2,10.73,8.21,3.42,0.97
2019,AC,1200708,5,0,369,4.3778,1.23,36.41,24.38,15.35,10.12,8.48,3.29,0.74
2019,AC,1200708,5,1,341,4.4018,1.33,35.93,23.05,16.03,10.97,8.32,3.57,0.8
2019,AC,1200708,6,0,451,4.3767,1.22,36.87,23.59,15.64,10.03,8.89,3.15,0.61
2019,AC,1200708,6,1,423,4.3963,1.31,36.5,22.44,16.21,10.72,8.79,3.37,0.66
2019,AM,1300060,0,0,460,3.8705,7.24,51.18,25,11.1,4.18,0.81,0.32,0.17
2019,AM,1300060,0,1,297,4.1318,2.84,39.02,31.98,17.69,6.54,1.05,0.58,0.31
2019,AM,1300060,2,0,267,3.8744,6.27,52.77,26.35,9.14,3.67,0.97,0.54,0.29
2019,AM,1300060,2,1,197,4.1391,1.76,41.76,33.54,13.89,6.08,1.61,0.89,0.47
2019,AM,1300060,5,0,460,3.8705,7.24,51.18,25,11.1,4.18,0.81,0.32,0.17
2019,AM,1300060,5,1,297,4.1318,2.84,39.02,31.98,17.69,6.54,1.05,0.58,0.31
2019,AM,1300060,6,0,460,3.8705,7.24,51.18,25,11.1,4.18,0.81,0.32,0.17
2019,AM,1300060,6,1,297,4.1318,2.84,39.02,31.98,17.69,6.54,1.05,0.58,0.31
2019,AM,1300144,0,0,455,4.4338,0.99,31.46,25.91,17.69,13.44,7.63,2.68,0.2
